created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Mon Apr 29 03:29:06 +0000 2024,1784786963499028797,"Yes, this is the becuk downfall that I've been waiting for god know how long. Let it sink, more to come!!!",0,0,0,1,en,1057613343270166529,1784786963499028797,Widyandaru_,https://twitter.com/Widyandaru_/status/1784786963499028797
Mon Apr 29 02:33:00 +0000 2024,1784772844326686812,Im soooo here for becuk’s downfall i hope it happensss real real soon,0,0,0,0,en,1602973062865223680,1784772844326686812,thegimhaekim,https://twitter.com/thegimhaekim/status/1784772844326686812
Mon Apr 29 02:12:22 +0000 2024,1784767655037329841,@kimsunpeach @beacukaiRI 1 day 1 case ya becuk,0,0,0,0,en,1072766489290137600,1784592029672178077,purelyaster,https://twitter.com/purelyaster/status/1784767655037329841
Mon Apr 29 02:02:40 +0000 2024,1784765212585042344,"@thepan_316 @beacukaiRI -and becuk still  went aw damn"", and that's it. No apology, no reimburse to the victim. Nothing.  And recently similar stuff happened again, but worse because it's a props needed for school, a trophy from contest etc.""",0,0,0,0,en,1427404407763705858,1784582196092964894,stamped_e,https://twitter.com/stamped_e/status/1784765212585042344
Mon Apr 29 01:48:28 +0000 2024,1784761638094315800,bro about to hit a triple cross rhodes to becuk people,0,1,0,1,en,1184150741537021954,1784761638094315800,rosinantejr,https://twitter.com/rosinantejr/status/1784761638094315800
Mon Apr 29 00:10:13 +0000 2024,1784736913498476918,Another day another masalah becuk,0,0,0,0,en,1714063303297695744,1784736913498476918,takashinmon,https://twitter.com/takashinmon/status/1784736913498476918
Sun Apr 28 22:47:55 +0000 2024,1784716200775393760,one day one problem becuk,0,0,0,0,en,203443954,1784716200775393760,jhopeverse_,https://twitter.com/jhopeverse_/status/1784716200775393760
Sun Apr 28 22:21:10 +0000 2024,1784709468422578394,becuk strike again GOD i hate it here,0,0,0,0,en,1124916743581814785,1784709468422578394,asteizu,https://twitter.com/asteizu/status/1784709468422578394
Sun Apr 28 21:39:05 +0000 2024,1784698879969296673,Becuk  one day one case. 🍻,0,0,0,0,en,97921428,1784698879969296673,deydeychristina,https://twitter.com/deydeychristina/status/1784698879969296673
Sun Apr 28 21:10:41 +0000 2024,1784691732355146127,I hope pegawai becuk yang gajelas a very bad life and afterlife btw (if they believe in one),0,0,0,9,en,1290218314132647936,1784691732355146127,nachtday,https://twitter.com/nachtday/status/1784691732355146127
Sun Apr 28 19:17:40 +0000 2024,1784663289668210749,one day one thread untuk becuk,0,0,0,5,en,813014243918286848,1784663289668210749,jeonwonyou,https://twitter.com/jeonwonyou/status/1784663289668210749
Sun Apr 28 18:21:08 +0000 2024,1784649062421078418,"@JSTKH3 @ardisatriawan Yes, of course. They are not stupid  they followed all of the consulate's procedures and got the letter, yet they still have to fight with Becuk once the shipment arrived in Indonesia. What a time-consuming process, not to mention the expensive cost of temporary storage.",0,1,0,1,en,189172283,1784611244785471660,hanindh,https://twitter.com/hanindh/status/1784649062421078418
Sun Apr 28 17:20:40 +0000 2024,1784633845331149036,studying hard so i can gtfotta this country bcs becuk aint becusing,0,0,0,2,en,1454257588686573570,1784633845331149036,raccoonamatatah,https://twitter.com/raccoonamatatah/status/1784633845331149036
Sun Apr 28 16:58:42 +0000 2024,1784628319096386044,"Not becuk related but I still stands on my opinion that twitter is not fit for this kind of long text.  Masukan konkret: better break it down to several tweets, Pak.",0,4,11,79,en,37574084,1784628319096386044,nabiylarisfa,https://twitter.com/nabiylarisfa/status/1784628319096386044
Sun Apr 28 16:57:40 +0000 2024,1784628058579988981,the whole becuk fiasco is fun to watch tbh i wish i majored in fiscal back then 🥲,0,1,0,0,en,1295036998277713920,1784628058579988981,spazecowboy,https://twitter.com/spazecowboy/status/1784628058579988981
Sun Apr 28 16:20:26 +0000 2024,1784618686365749338,"And know what, CMIIW, in many government organizations, the Customs department falls under the Operations category.  So, it wouldn't be surprising if we see more cases unfold from Becuk in the future.",0,0,0,0,en,46976493,1784617364237226270,aldouff,https://twitter.com/aldouff/status/1784618686365749338
Sun Apr 28 16:17:34 +0000 2024,1784617967189381451,Me watching becuk people getting cooked on my timeline for the last few days https://t.co/jS0zoLOK5N,0,0,0,0,en,131021820,1784617967189381451,adistihasanah,https://twitter.com/adistihasanah/status/1784617967189381451
Sun Apr 28 16:15:02 +0000 2024,1784617328539484234,Another day another gimana ni becuk,0,1,0,0,en,592479099,1784617328539484234,watsaptwits,https://twitter.com/watsaptwits/status/1784617328539484234
Sun Apr 28 15:43:57 +0000 2024,1784609508444217709,Me reposting all tweets dragging becuk to filth https://t.co/sTU2rqB5hB,0,0,0,0,en,31075239,1784609508444217709,taltalita,https://twitter.com/taltalita/status/1784609508444217709
Sun Apr 28 14:33:42 +0000 2024,1784591829373198723,Another case of becuk dan kemendag ngurusin printilan punya orang ... focus on the big whale to stop large illegal shipment ... oh wait... https://t.co/r2heiRoCC0,0,0,2,9,en,234019700,1784591829373198723,another_me12,https://twitter.com/another_me12/status/1784591829373198723
Sun Apr 28 14:20:16 +0000 2024,1784588447820517830,"this might be just me being jealous but   not even a capacity to restrain yourself ? 😭, sekelas becuk loh pendidikan lu semi militer anjir mana mentalnya",0,0,0,0,in,1342156315729088512,1784588447820517830,KthanidGrandson,https://twitter.com/KthanidGrandson/status/1784588447820517830
Sun Apr 28 14:14:43 +0000 2024,1784587050152546552,@lhalimawan666 Becuk be like : https://t.co/8VbXCkFqiU,0,0,0,0,en,248554711,1784521159322853664,rudymbahkung,https://twitter.com/rudymbahkung/status/1784587050152546552
Sun Apr 28 14:01:18 +0000 2024,1784583674518020174,becuk really show us how to rob people legally at this point https://t.co/LAaszu9svy,0,0,0,0,en,1163454225340198915,1784583674518020174,formuladrip,https://twitter.com/formuladrip/status/1784583674518020174
Sun Apr 28 13:54:59 +0000 2024,1784582083773698544,One day one kasus becuk,0,0,0,0,en,512162574,1784582083773698544,__Jfff777,https://twitter.com/__Jfff777/status/1784582083773698544
Sun Apr 28 12:53:49 +0000 2024,1784566689948196907,Becuk everywhere,0,0,1,1,en,187245573,1784566689948196907,riza_1412,https://twitter.com/riza_1412/status/1784566689948196907
Sun Apr 28 11:29:34 +0000 2024,1784545490287337797,@medyrenaldy_ @axadwg arc guy ft. guy thailand arc bulu babi arc becuk,0,0,0,0,en,1198668129372495872,1784463829348581770,johnjoni_,https://twitter.com/johnjoni_/status/1784545490287337797
Sun Apr 28 11:16:05 +0000 2024,1784542097502310805,is people on twitter and internet fr about becuk..,0,0,0,1,en,1050610153442045953,1784542097502310805,lkjhgfdsaustam,https://twitter.com/lkjhgfdsaustam/status/1784542097502310805
Sun Apr 28 09:40:57 +0000 2024,1784518154594762855,please please please becuk downfall pleaseeee https://t.co/h45RABKOD3,0,0,0,0,en,1482031421699280896,1784518154594762855,214jyuno,https://twitter.com/214jyuno/status/1784518154594762855
Sun Apr 28 09:37:49 +0000 2024,1784517366061416508,The way becuk being a whole comedy this year 😭 capek bet banyak drama nya,0,0,0,0,en,1329861231348310016,1784517366061416508,yepeoji,https://twitter.com/yepeoji/status/1784517366061416508
Sun Apr 28 09:33:00 +0000 2024,1784516156159901797,@ikhwanuddin All clear = dicolong becuk,0,0,0,0,en,1114346467123056641,1784240634536046978,unsStrelitzia,https://twitter.com/unsStrelitzia/status/1784516156159901797
Sun Apr 28 08:37:45 +0000 2024,1784502248757944533,May all of becuk officers suffer the pain of burning in hell!,0,0,0,0,en,414670690,1784502248757944533,murkymidnight,https://twitter.com/murkymidnight/status/1784502248757944533
Sun Apr 28 07:52:00 +0000 2024,1784490735401906515,Me liking every hate tweet towards government sponsored robbery (DJP and Becuk) bcs its what they deserve https://t.co/ziljrtMn06,0,0,0,0,en,89924270,1784490735401906515,rianovskaya,https://twitter.com/rianovskaya/status/1784490735401906515
Sun Apr 28 07:40:59 +0000 2024,1784487962979561722,@18O97 Becuk antis confirmed 😍,0,0,0,0,en,1616339107176919040,1784090479426244837,honedcurse,https://twitter.com/honedcurse/status/1784487962979561722
Sun Apr 28 07:19:59 +0000 2024,1784482680459219140,Best becuk PR they said lmao 🤮,0,0,0,0,en,1741447144056459264,1784482680459219140,abhicarukakrama,https://twitter.com/abhicarukakrama/status/1784482680459219140
Sun Apr 28 07:01:34 +0000 2024,1784478046550184103,Even an actual pungli dictator hates becuk 🤣🤣,0,0,0,0,en,1045987462466625536,1784478046550184103,xxrapzz,https://twitter.com/xxrapzz/status/1784478046550184103
Sun Apr 28 06:52:05 +0000 2024,1784475659139678342,Imagine gow crazy becuk is,0,0,0,0,en,1277276864260616193,1784475419238138222,emxnmj,https://twitter.com/emxnmj/status/1784475659139678342
Sun Apr 28 06:47:57 +0000 2024,1784474616188346753,"Becuk dan atasannya di Kemenkeu kata gue lo mulai deh benerin sistem dan kebijakan. If more than half of the countries is complaining about the same thing, then you should’ve realized that something is beyond wrong.",0,0,0,0,en,1399870877114650635,1784474616188346753,whizroxy,https://twitter.com/whizroxy/status/1784474616188346753
Sun Apr 28 06:43:26 +0000 2024,1784473480030986530,I'm enjoying this Becuk slander so much LMAO,0,0,0,1,en,799225853020291073,1784473480030986530,mochiusagii,https://twitter.com/mochiusagii/status/1784473480030986530
Sun Apr 28 06:19:20 +0000 2024,1784467414744477926,I'm praying for becuk Indo's downfall every day.,0,0,1,2,en,1680108189487071232,1784467414744477926,Aventurimne,https://twitter.com/Aventurimne/status/1784467414744477926
Sun Apr 28 06:11:09 +0000 2024,1784465356867920044,I'm asking all my queer moots to please for the love of God  Create a local 10sr earthquakes on every Becuk offices in Indonesia,0,1,1,4,en,1576116561186000896,1784465356867920044,mtskcnuuy,https://twitter.com/mtskcnuuy/status/1784465356867920044
Sun Apr 28 06:08:51 +0000 2024,1784464777181565079,"Jadi PR and corporate communications becuk pasti cape tiap hari crisis control day 🤣, even weekend.",0,0,0,1,en,21555742,1784464777181565079,aulrasyid,https://twitter.com/aulrasyid/status/1784464777181565079
Sun Apr 28 05:39:13 +0000 2024,1784457322611565014,Becuk slander is the type of ketahanan konten indo netizen deserve,0,0,0,0,en,37620515,1784457322611565014,prometheluce,https://twitter.com/prometheluce/status/1784457322611565014
Sun Apr 28 05:36:35 +0000 2024,1784456657780769163,@SBKCF Holywings Sport Show  Becuk vs Society,0,0,0,0,en,1135230576221274112,1784435971053981928,tjendoldawet,https://twitter.com/tjendoldawet/status/1784456657780769163
Sun Apr 28 05:27:56 +0000 2024,1784454481373274337,@mrshananto @prastow Waiting for another becuk dramas https://t.co/BcvjNtAFva,0,0,0,0,en,1598261107894136833,1784390529314152951,wana_pati,https://twitter.com/wana_pati/status/1784454481373274337
Sun Apr 28 05:21:42 +0000 2024,1784452910606320096,Becuk i wish you nothing but the worst,0,0,0,0,en,154966516,1784452910606320096,dustyrosepjy,https://twitter.com/dustyrosepjy/status/1784452910606320096
Sun Apr 28 05:10:48 +0000 2024,1784450170744435177,"Oh you know it better. Even becuk knows better compare to me, who plays dirty fishy monkey, and yet people with mid income is juicier to the becuk.",0,0,0,0,en,33192996,1784450170744435177,Ommadeus,https://twitter.com/Ommadeus/status/1784450170744435177
Sun Apr 28 05:06:47 +0000 2024,1784449158268735709,"im so fucking maddd holy shit, the customs in this shithole country are made up of a bunch of corrupted, greedy crooks. cinnaikey has been stuck there since fucking FEBRUARY. FUCKKKKKKKKKKKKKKK YOUUUUUUUU BECUK KONTOL ANJINGGGGGG",0,0,0,0,en,1014336706151997441,1784445642443722984,kuntenyu,https://twitter.com/kuntenyu/status/1784449158268735709
Sun Apr 28 04:38:33 +0000 2024,1784442051591082288,"1. becuk dibubarkan, wipe the slate clean 2. terapkan ulang inpres 4 tahun 1985  both options aren't mutually exclusive btw",0,0,0,0,en,97166052,1784442051591082288,ACrazedGunman,https://twitter.com/ACrazedGunman/status/1784442051591082288
Sun Apr 28 04:32:28 +0000 2024,1784440524319142004,"Sometime, I wish I'm her. Imagine doing what she can do to orang2 becuk. 😇😇😇 https://t.co/31JciDFTry",0,0,0,0,en,377480012,1784440524319142004,jalunoeradi,https://twitter.com/jalunoeradi/status/1784440524319142004
Sun Apr 28 04:20:17 +0000 2024,1784437457393741890,Becuk downfall era I'll be there fr,0,0,0,0,en,1139461501201219585,1784437457393741890,ark_elzasha,https://twitter.com/ark_elzasha/status/1784437457393741890
Sun Apr 28 04:13:13 +0000 2024,1784435679268847979,@pinguinprop Kasian becuk kena bully padahal doing the right thing,0,0,0,0,in,49620869,1784416019710378100,fslrsnd,https://twitter.com/fslrsnd/status/1784435679268847979
Sun Apr 28 04:07:59 +0000 2024,1784434361556959271,@medyrenaldy_ my becuk my adventure😅,0,0,0,0,en,904220038206390272,1784418890774462972,Jimpocket95,https://twitter.com/Jimpocket95/status/1784434361556959271
Sun Apr 28 03:57:11 +0000 2024,1784431645090783663,Sedang ga ada urusan sama sekali dengan becuk sih.   But a government body being roasted to bits by netizens due to their mencla-menclelity is always welcome 😊,0,0,1,0,en,1614163814,1784431645090783663,teukurifqy,https://twitter.com/teukurifqy/status/1784431645090783663
Sun Apr 28 03:08:38 +0000 2024,1784419426940678500,...and currently waging war with the becuk jammers 🥳,0,0,0,8,en,30113669,1784261715880014107,audhinafh,https://twitter.com/audhinafh/status/1784419426940678500
Sun Apr 28 03:00:41 +0000 2024,1784417422646337657,When becuk finally getting exposed https://t.co/kaB4DCr8UP,0,0,0,0,en,40638497,1784417422646337657,sheila_raisa,https://twitter.com/sheila_raisa/status/1784417422646337657
Sun Apr 28 02:14:05 +0000 2024,1784405696509005979,@PanjiAlattas @medyrenaldy_ @WatchmenID Tell me the truth: becuk makin kacrut,0,0,0,0,en,1604604039181881345,1784093802539667724,guust96,https://twitter.com/guust96/status/1784405696509005979
Sun Apr 28 02:13:21 +0000 2024,1784405513117331628,Another eps of BECUK VS EVERYBODY 🔥☄️,0,0,0,0,en,66975181,1784405513117331628,trianasays,https://twitter.com/trianasays/status/1784405513117331628
Sun Apr 28 02:02:00 +0000 2024,1784402656544661635,"Very much against BeCuk, but his delivery as if his unboxing content would cure a world hunger problem. Bye.",0,0,0,0,en,512947242,1784402656544661635,RioMgee,https://twitter.com/RioMgee/status/1784402656544661635
Sun Apr 28 01:57:39 +0000 2024,1784401560967242204,another day to throw rocks at becuk 💢,0,0,0,0,en,113837160,1784401560967242204,tobelidaifuku,https://twitter.com/tobelidaifuku/status/1784401560967242204
Sun Apr 28 01:42:06 +0000 2024,1784397648243618019,kesel bgt sumpah liat berita-berita becuk this country is corrupted to the bone,0,0,2,7,in,64705522,1784397648243618019,salmonelles,https://twitter.com/salmonelles/status/1784397648243618019
Sun Apr 28 01:21:46 +0000 2024,1784392529108238414,God please take his pain away and give it to pegawai becuk indonesia https://t.co/UooDhkJSZ2,0,0,0,0,en,990862783112593408,1784392529108238414,thejisungssi,https://twitter.com/thejisungssi/status/1784392529108238414
Sun Apr 28 00:08:58 +0000 2024,1784374212335198468,@AlvChrist becuk counting on its tax https://t.co/L73iJEabD6,0,0,0,0,en,1966684164,1784156654067700024,prad_prat,https://twitter.com/prad_prat/status/1784374212335198468
Sat Apr 27 23:24:32 +0000 2024,1784363030039724456,"I guess becuk cuma ngikutin prosedur. Blame the regulator, the authority behind it all...",0,0,0,0,en,1156200108586725378,1784363030039724456,azurataee,https://twitter.com/azurataee/status/1784363030039724456
Sat Apr 27 23:02:11 +0000 2024,1784357404534276504,reserving jahannam’s special edition for becuk✨,0,0,0,0,en,1683386649022201856,1784357404534276504,hidcallais,https://twitter.com/hidcallais/status/1784357404534276504
Sat Apr 27 18:21:20 +0000 2024,1784286724258243016,say what if : pegawai becuk vs kominfo death battle who would emerge as the last man standing?,0,0,0,0,en,1253612948129378305,1784286724258243016,stussyslushhh,https://twitter.com/stussyslushhh/status/1784286724258243016
Sat Apr 27 15:12:51 +0000 2024,1784239293390889191,@sunnnysideeupp Babi memang!!! Pls be better @/becuk,0,0,0,0,in,1283232566422564864,1784222021473431871,kimgdokja,https://twitter.com/kimgdokja/status/1784239293390889191
